id,name,age,city,income
13463,Will,77,Cleveland,46993
13464,Admira,49,Youngstown,84257
13465,Helena,45,Columbus,77555
13466,Lin,68,Youngstown,39713
13467,Lin,64,Dayton,89383
13468,Becky,50,Toledo,37245
13469,Becky,43,Cincinnati,121985
13470,Galahad,64,Dayton,99047
13471,Peter,57,Cincinnati,84333
13472,Ryan,68,Youngstown,57853
13473,Vivian,72,Youngstown,63064
13474,Beetlejuice,32,Dayton,80155
13475,Lin,48,Cleveland,110626
13476,Peter,16,Cincinnati,37892
13477,Zoey,33,Akron,114024
13478,TJ,40,Toledo,99302
13479,Jeff,48,Columbus,46337
13480,Kylo,32,Cincinnati,101913
13481,Paige,64,Cleveland,63433
13482,Bill,19,Dayton,95381
13483,TJ,53,Cleveland,51550
13484,Zoey,82,Columbus,45104
13485,Admira,24,Akron,97639
13486,Leia,87,Akron,51781
13487,Nathan,37,Cleveland,35737
13488,Eric,45,Columbus,118037
13489,TJ,26,Dayton,76664
13490,Eric,32,Cincinnati,72923
13491,Vivian,32,Columbus,113003
13492,Peter,21,Cleveland,81573
13493,Sarah,85,Toledo,33145
13494,Terry,80,Cleveland,36089
13495,Matthew,33,Dayton,84191
13496,Kylo,24,Dayton,51968
13497,Terri,34,Toledo,107513
13498,Chris,90,Youngstown,112141
13499,Ishmael,56,Cincinnati,109221
13500,Will,52,Columbus,59358
13501,Aaliyah,78,Columbus,111361
13502,Karli,90,Cleveland,64164
13503,Morticia,78,Youngstown,55789
13504,Terry,83,Cincinnati,31867
13505,Desdemona,58,Cleveland,56350
13506,Paige,63,Akron,117486
13507,Brianna,79,Cincinnati,96712
13508,Morticia,44,Akron,102989
13509,William,41,Youngstown,121891
13510,Lin,42,Toledo,107999
13511,Kylo,70,Dayton,44951
13512,Beetlejuice,76,Columbus,113371
13513,Peter,86,Dayton,75857
13514,Ishmael,34,Cleveland,102075
13515,Becky,89,Columbus,42471
13516,Terry,25,Cleveland,70306
13517,Lin,69,Youngstown,64190
13518,Steve,42,Akron,63566
13519,Eric,48,Cleveland,48832
13520,Beetlejuice,27,Toledo,98019
13521,Nathan,19,Toledo,61078
13522,Peter,47,Akron,41244
13523,Atticus,41,Cincinnati,88537
13524,Kylo,39,Cincinnati,75725
13525,Terry,66,Youngstown,109219
13526,Terri,70,Dayton,62388
13527,TJ,62,Akron,115192
13528,Paige,69,Dayton,47861
13529,Kylo,50,Columbus,84929
13530,Julianna,62,Cincinnati,40865
13531,Zoey,29,Youngstown,95740
13532,TJ,65,Toledo,37189
13533,Leia,26,Youngstown,46461
13534,Terri,48,Akron,53438
13535,Nathan,65,Dayton,121208
13536,Admira,90,Toledo,113178
13537,Leia,17,Akron,88797
13538,Becky,18,Toledo,69657
13539,Vivian,72,Akron,43277
13540,Hector,21,Toledo,31373
13541,Helena,70,Columbus,81166
13542,Kylo,43,Cleveland,37277
13543,William,26,Cincinnati,37569
13544,Will,27,Toledo,78753
13545,Tim,39,Dayton,60709
13546,Desdemona,79,Columbus,58236
13547,Galahad,24,Toledo,46745
13548,TJ,85,Cincinnati,35889
13549,Peter,68,Cleveland,98920
13550,Lin,17,Toledo,114495
13551,Leia,18,Akron,82593
13552,Becky,64,Toledo,36864
13553,Kylo,47,Toledo,110825
13554,Admira,32,Columbus,113142
13555,Jeff,63,Dayton,92247
13556,TJ,86,Toledo,50793
13557,Peter,81,Toledo,57688
13558,Julianna,55,Cincinnati,106505
13559,Tim,26,Youngstown,37332
13560,Vivian,51,Cincinnati,102464
13561,Matthew,24,Dayton,113751
13562,Jeff,50,Akron,98188
13563,Zoey,82,Akron,52610
13564,Desdemona,80,Youngstown,86658
13565,Ishmael,41,Akron,37959
13566,Helena,87,Cincinnati,107938
13567,TJ,47,Cleveland,51236
13568,Tim,20,Toledo,41666
13569,Lin,28,Cincinnati,86427
13570,Nathan,58,Dayton,99359
13571,Jen,86,Cleveland,78531
13572,Helena,51,Cleveland,120623
13573,Ryan,60,Dayton,115843
13574,Becky,82,Cincinnati,69077
13575,Admira,90,Cincinnati,94740
13576,Becky,77,Columbus,38170
13577,Aaliyah,16,Dayton,74913
13578,Sarah,91,Akron,76474
13579,Will,70,Dayton,82727
13580,Paige,57,Columbus,58242
13581,Jen,23,Cleveland,118025
13582,Sarah,53,Akron,58389
13583,Morticia,29,Youngstown,96269
13584,Karli,60,Youngstown,37176
13585,Jeff,83,Akron,58302
13586,Helena,25,Toledo,92309
13587,Leia,89,Cincinnati,60326
13588,Brianna,54,Dayton,106632
13589,Desdemona,24,Columbus,94042
13590,Terri,48,Cincinnati,115288
13591,Karli,89,Youngstown,61053
13592,Tim,52,Cleveland,64947
13593,Helena,75,Akron,85094
13594,William,16,Akron,87713
13595,Bill,22,Cincinnati,44584
13596,Brianna,31,Cleveland,51492
13597,Peter,64,Toledo,118834
13598,Bill,26,Youngstown,105151
13599,Karli,22,Cincinnati,63230
13600,Chris,37,Youngstown,31598
13601,TJ,25,Akron,67618
13602,Ishmael,28,Cincinnati,81242
13603,Julianna,90,Columbus,69244
13604,Desdemona,88,Dayton,67591
13605,Ishmael,35,Columbus,57989
13606,TJ,35,Columbus,57043
13607,Jeff,28,Toledo,55409
13608,Karli,21,Youngstown,78387
13609,Desdemona,58,Dayton,41628
13610,Lin,87,Akron,119027
13611,Karli,48,Toledo,47329
13612,Jen,24,Akron,85937
13613,Eric,42,Dayton,75183
13614,Ishmael,92,Dayton,35454
13615,Eric,51,Cleveland,67284
13616,Galahad,19,Toledo,48570
13617,Nathan,51,Cincinnati,99502
13618,Bill,75,Youngstown,53686
13619,Tim,54,Cleveland,38613
13620,Kylo,19,Youngstown,51166
13621,Becky,82,Youngstown,104372
13622,Kylo,21,Cleveland,72685
13623,Sarah,39,Columbus,30331
13624,Aaliyah,62,Akron,84085
13625,Becky,68,Cincinnati,94988
13626,Will,82,Cleveland,94526
13627,Bill,29,Youngstown,34361
13628,Chris,80,Akron,98572
13629,Karli,43,Youngstown,34161
13630,Admira,57,Columbus,47137
13631,Becky,19,Cincinnati,110514
13632,Nathan,67,Akron,91419
13633,Paige,28,Youngstown,101979
13634,Atticus,38,Akron,58379
13635,William,53,Cleveland,117540
13636,Nathan,38,Columbus,32704
13637,Aaliyah,40,Dayton,51930
13638,Nathan,49,Dayton,105829
13639,Helena,16,Columbus,34879
13640,Ishmael,90,Cincinnati,98332
13641,Desdemona,87,Cincinnati,60755
13642,Peter,58,Akron,112365
13643,Zoey,89,Cincinnati,55369
13644,Steve,80,Cincinnati,118446
13645,Aaliyah,40,Akron,54361
13646,Peter,24,Dayton,75957
13647,Terry,38,Columbus,95586
13648,Desdemona,16,Akron,114980
13649,Terri,23,Akron,73650
13650,Brianna,22,Youngstown,55577
13651,Bill,91,Youngstown,79437
13652,TJ,83,Columbus,93912
13653,Zoey,77,Akron,113276
13654,Julianna,66,Toledo,121718
13655,Desdemona,26,Dayton,62320
13656,Ishmael,23,Akron,67372
13657,Peter,35,Toledo,84586
13658,Matthew,18,Dayton,94601
13659,Jeff,87,Akron,120421
13660,Tim,70,Cleveland,107202
13661,Becky,47,Youngstown,60097
13662,Jeff,34,Youngstown,42174
13663,Peter,16,Cleveland,93223
13664,Morticia,25,Akron,84947
13665,Beetlejuice,30,Youngstown,118301
13666,Admira,55,Cleveland,109057
13667,Steve,33,Dayton,59023
13668,TJ,52,Cincinnati,77700
13669,Bill,23,Dayton,98008
13670,Leia,73,Akron,99794
13671,Nathan,21,Toledo,38500
13672,Paige,64,Akron,106332
13673,Julianna,21,Cleveland,67001
13674,Nathan,44,Dayton,104482
13675,Atticus,85,Akron,91524
13676,Helena,63,Columbus,30569
13677,Jen,62,Dayton,77971
13678,Will,60,Cleveland,33036
13679,Nathan,71,Columbus,57112
13680,Jeff,34,Columbus,36200
13681,Zoey,75,Youngstown,73527
13682,Beetlejuice,44,Youngstown,54285
13683,Jen,29,Youngstown,81378
13684,Admira,32,Cincinnati,74735
13685,Hector,52,Columbus,88538
13686,Eric,41,Toledo,69979
13687,Becky,22,Dayton,82837
13688,William,32,Akron,34341
13689,Kylo,87,Cincinnati,88061
13690,Helena,57,Akron,57739
13691,Matthew,21,Youngstown,65299
13692,Lin,74,Cleveland,36278
13693,Kylo,29,Toledo,95044
13694,Helena,61,Toledo,120262
13695,Brianna,25,Cleveland,96650
13696,Hector,65,Columbus,92746
13697,Desdemona,88,Columbus,81269
13698,Will,27,Toledo,107232
13699,Jen,40,Columbus,41435
13700,Galahad,46,Columbus,30754
13701,Eric,91,Dayton,31415
13702,Vivian,89,Cincinnati,51599
13703,Admira,49,Columbus,43174
13704,Terry,37,Cincinnati,58315
13705,Beetlejuice,77,Akron,42750
13706,Julianna,53,Akron,99653
13707,Jeff,60,Akron,112886
13708,Aaliyah,76,Akron,98921
13709,Aaliyah,22,Columbus,30461
13710,Tim,84,Dayton,82627
13711,Will,24,Cleveland,108797
13712,Peter,57,Columbus,94134
13713,Becky,40,Toledo,88724
13714,Steve,83,Youngstown,54788
13715,Steve,63,Cleveland,49214
13716,Ryan,56,Youngstown,45336
13717,Ryan,32,Cleveland,96584
13718,Steve,92,Dayton,85847
13719,Beetlejuice,18,Toledo,94830
13720,Bill,72,Akron,31283
13721,Terry,81,Cleveland,57414
13722,Ryan,25,Columbus,112011
13723,Matthew,84,Cleveland,107662
13724,Desdemona,89,Akron,93020
13725,Sarah,72,Cincinnati,100364
13726,Jeff,55,Dayton,96590
13727,Paige,51,Dayton,54152
13728,Paige,32,Akron,121493
13729,Morticia,82,Akron,45999
13730,Julianna,37,Cleveland,66511
13731,Terry,87,Youngstown,99380
13732,Terri,25,Columbus,51460
13733,Terri,29,Akron,34081
13734,Galahad,74,Toledo,87586
13735,Peter,67,Dayton,93467
13736,Brianna,48,Akron,41198
13737,Beetlejuice,58,Youngstown,97957
13738,Morticia,79,Cleveland,91152
13739,Admira,45,Toledo,41674
13740,Will,77,Youngstown,30294
13741,Galahad,51,Columbus,106467
13742,Aaliyah,55,Cleveland,40909
13743,Chris,65,Dayton,115168
13744,Brianna,80,Cincinnati,81046
13745,Hector,71,Dayton,99115
13746,Ryan,70,Cincinnati,44604
13747,William,40,Toledo,119459
13748,Eric,40,Toledo,88052
13749,Julianna,28,Dayton,35178
13750,Julianna,34,Cleveland,106794
13751,Steve,89,Cleveland,114735
13752,Eric,47,Youngstown,48026
13753,Tim,65,Cincinnati,111183
13754,Ishmael,37,Dayton,80210
13755,Paige,70,Dayton,116668
13756,Terry,23,Cincinnati,63450
13757,Steve,82,Cincinnati,64242
13758,Hector,71,Akron,85102
13759,Jeff,90,Akron,101228
13760,Matthew,44,Cincinnati,84285
13761,Kylo,54,Youngstown,55634
13762,Nathan,39,Columbus,108938
13763,Atticus,35,Columbus,102280
13764,Peter,35,Cincinnati,84966
13765,Brianna,68,Toledo,45958
13766,Terri,86,Dayton,40771
13767,Jeff,89,Cleveland,115596
13768,Galahad,29,Akron,101871
13769,Kylo,51,Toledo,113287
13770,Paige,53,Akron,104052
13771,Admira,41,Akron,42591
13772,Jeff,81,Dayton,42140
13773,Lin,46,Akron,113043
13774,Brianna,17,Akron,103736
13775,TJ,24,Cleveland,30687
13776,Aaliyah,74,Dayton,77259
13777,Ryan,90,Toledo,34010
13778,TJ,75,Akron,53020
13779,Jeff,32,Dayton,71166
13780,Galahad,20,Toledo,103922
13781,Will,90,Cleveland,99007
13782,Vivian,53,Youngstown,99118
13783,Aaliyah,22,Toledo,82790
13784,Lin,65,Youngstown,92490
13785,TJ,23,Dayton,38400
13786,Eric,51,Akron,44447
13787,Becky,80,Toledo,85367
13788,Becky,53,Cincinnati,56402
13789,Will,57,Dayton,93394
13790,Becky,43,Cleveland,77517
13791,Will,40,Toledo,86406
13792,William,34,Cleveland,82486
13793,Steve,86,Toledo,39429
13794,Morticia,88,Cleveland,93456
13795,Helena,23,Akron,42862
13796,Chris,29,Akron,95287
13797,Zoey,85,Youngstown,95864
13798,Tim,35,Youngstown,49245
13799,Jeff,55,Akron,59753
13800,Will,23,Cincinnati,75462
13801,Atticus,71,Cleveland,44145
13802,Bill,72,Toledo,112015
13803,Chris,89,Dayton,41348
13804,Helena,36,Akron,40812
13805,Tim,85,Dayton,65139
13806,Brianna,53,Youngstown,99345
13807,Nathan,86,Cleveland,100405
13808,Vivian,74,Toledo,112815
13809,Vivian,88,Youngstown,77074
13810,Terri,35,Akron,84044
13811,TJ,43,Toledo,30803
13812,Terri,68,Cleveland,113039
13813,Galahad,61,Toledo,95184
13814,Morticia,73,Akron,109382
13815,Jeff,30,Akron,54596
13816,Terry,87,Toledo,41220
13817,Hector,19,Cincinnati,88456
13818,Atticus,27,Akron,82510
13819,Bill,23,Akron,50965
13820,Sarah,74,Cleveland,50789
13821,Matthew,74,Toledo,66042
13822,Helena,35,Youngstown,69501
13823,Leia,27,Dayton,30196
13824,Jeff,87,Dayton,120855
13825,Aaliyah,17,Toledo,100816
13826,Ryan,50,Cleveland,103005
13827,Paige,53,Cincinnati,106399
13828,Brianna,86,Cleveland,44270
13829,Chris,50,Cincinnati,93891
13830,Jeff,37,Cleveland,96778
13831,Karli,64,Dayton,73971
13832,Chris,46,Cincinnati,92894
13833,William,18,Youngstown,113174
13834,Admira,29,Dayton,112821
13835,Kylo,64,Cleveland,92153
13836,Peter,21,Dayton,91843
13837,Becky,83,Cleveland,54145
13838,Helena,87,Cleveland,60954
13839,Nathan,36,Cleveland,69620
13840,Paige,81,Columbus,45006
13841,Kylo,78,Akron,33424
13842,Tim,68,Cleveland,39594
13843,Ishmael,47,Akron,92208
13844,Terry,88,Cincinnati,106363
13845,Nathan,64,Youngstown,96689
13846,Morticia,31,Cincinnati,104804
13847,Jeff,56,Cincinnati,85385
13848,Morticia,54,Akron,65714
13849,Ishmael,49,Cincinnati,120144
13850,Hector,44,Youngstown,105576
13851,Jen,85,Toledo,56661
13852,Hector,74,Dayton,56210
13853,William,58,Akron,58699
13854,Vivian,45,Akron,107458
13855,Beetlejuice,44,Akron,92489
13856,Leia,45,Youngstown,54044
13857,Sarah,73,Youngstown,119713
13858,Galahad,69,Columbus,69257
13859,Vivian,25,Youngstown,102346
13860,Lin,37,Cleveland,79213
13861,Karli,83,Cincinnati,95976
13862,Karli,69,Toledo,99361
13863,Zoey,83,Cincinnati,67787
13864,Nathan,49,Columbus,74587
13865,Hector,72,Akron,38766
13866,Becky,26,Toledo,95494
13867,Ryan,77,Youngstown,113402
13868,Becky,75,Dayton,110380
13869,Jeff,33,Dayton,67977
13870,Jen,63,Akron,43933
13871,Julianna,59,Cleveland,73458
13872,Peter,21,Toledo,61391
13873,Julianna,25,Cleveland,73243
13874,Vivian,60,Columbus,71864
13875,Vivian,28,Cleveland,50666
13876,Becky,72,Youngstown,76720
13877,Matthew,25,Cleveland,70892
13878,TJ,70,Cleveland,41639
13879,Bill,47,Akron,76310
13880,Terry,26,Akron,83566
13881,Lin,73,Toledo,85372
13882,Ryan,64,Dayton,115473
13883,Julianna,80,Youngstown,105238
13884,Vivian,34,Dayton,90570
13885,Eric,30,Dayton,76830
13886,Ryan,26,Toledo,109446
13887,Vivian,52,Columbus,31797
13888,Steve,39,Akron,59098
13889,Ishmael,35,Cleveland,45930
13890,Leia,72,Cleveland,39965
13891,Desdemona,71,Columbus,54190
13892,Aaliyah,51,Toledo,73634
13893,Aaliyah,29,Columbus,57044
13894,Steve,46,Dayton,46210
13895,Hector,51,Cincinnati,41315
13896,Eric,34,Youngstown,58249
13897,Kylo,52,Dayton,76776
13898,Galahad,44,Cleveland,35707
13899,Atticus,18,Akron,55537
13900,Paige,53,Cincinnati,108856
13901,Hector,40,Columbus,58285
13902,Vivian,22,Akron,111581
13903,Ishmael,70,Youngstown,98392
13904,Will,80,Youngstown,54020
13905,Paige,55,Dayton,95608
13906,Eric,25,Youngstown,40372
13907,Kylo,81,Cleveland,97689
13908,Helena,28,Dayton,37282
13909,Ishmael,55,Youngstown,109661
13910,Beetlejuice,50,Akron,109072
13911,Becky,42,Cleveland,64199
13912,Lin,79,Akron,32202
13913,Ishmael,58,Akron,49554
13914,Beetlejuice,48,Akron,80312
13915,Bill,51,Akron,38846
13916,Morticia,19,Dayton,64979
13917,Peter,48,Toledo,101236
13918,Hector,42,Toledo,119809
13919,Helena,44,Cleveland,77952
13920,Aaliyah,76,Toledo,100804
13921,Karli,76,Columbus,88989
13922,Will,68,Dayton,89906
13923,Chris,37,Toledo,117819
13924,Admira,76,Toledo,30242
13925,Sarah,41,Columbus,51355
13926,Tim,88,Cincinnati,75937
13927,Julianna,89,Cleveland,105188
13928,Matthew,41,Columbus,62199
13929,Desdemona,88,Youngstown,56172
13930,Terri,20,Akron,110236
13931,Zoey,30,Akron,72092
13932,Paige,38,Cincinnati,95215
13933,Eric,33,Akron,78589
13934,Zoey,62,Columbus,38225
13935,Vivian,53,Cincinnati,94575
13936,Bill,76,Cleveland,73901
13937,Atticus,21,Toledo,116221
13938,Paige,68,Youngstown,111750
13939,Vivian,40,Youngstown,79062
13940,Brianna,55,Cincinnati,100719
13941,Leia,74,Akron,56990
13942,Terri,69,Dayton,41888
13943,Terri,80,Cincinnati,56710
13944,Atticus,45,Cleveland,93355
13945,Zoey,41,Youngstown,45274
13946,Bill,88,Cincinnati,113123
13947,Eric,75,Columbus,61606
13948,Desdemona,84,Columbus,117182
13949,Tim,64,Cincinnati,120938
13950,Eric,42,Columbus,107528
13951,Becky,59,Cincinnati,89561
13952,William,36,Dayton,94013
13953,Atticus,21,Cincinnati,69579
13954,TJ,16,Cincinnati,38998
13955,Nathan,44,Youngstown,62499
13956,Ryan,71,Toledo,75351
13957,TJ,35,Youngstown,48387
13958,Admira,32,Columbus,69180
13959,Sarah,16,Akron,68596
13960,Sarah,52,Cleveland,37694
13961,Leia,31,Dayton,56901
13962,Matthew,86,Youngstown,72470
13963,Nathan,58,Akron,53849
13964,Will,67,Cincinnati,80165
13965,Karli,76,Toledo,59644
13966,Aaliyah,71,Dayton,47019
13967,Matthew,85,Youngstown,88681
13968,Nathan,49,Cleveland,76490
13969,Sarah,27,Toledo,64369
13970,Leia,43,Columbus,113094
13971,Hector,41,Dayton,46882
13972,Brianna,86,Toledo,44837
13973,Chris,16,Cleveland,115953
13974,Terri,38,Cincinnati,31593
13975,Julianna,51,Cleveland,95341
13976,Peter,20,Columbus,36595
13977,Ishmael,62,Cincinnati,55349
13978,Galahad,50,Columbus,33616
13979,Ishmael,87,Toledo,34636
13980,Matthew,78,Youngstown,105541
13981,Becky,72,Youngstown,78798
13982,Terri,61,Toledo,116028
13983,Steve,82,Youngstown,32132
13984,Zoey,76,Columbus,51122
13985,Tim,85,Akron,121145
13986,Matthew,32,Toledo,86014
13987,Becky,80,Toledo,95418
13988,Ryan,90,Cincinnati,60295
13989,Lin,32,Dayton,38627
13990,Brianna,90,Akron,70423
13991,Sarah,18,Akron,38366
13992,Will,25,Akron,120086
13993,Becky,36,Youngstown,45487
13994,William,24,Cincinnati,57839
13995,Terry,32,Cleveland,30441
13996,Hector,62,Dayton,84707
13997,Morticia,89,Cleveland,65073
13998,Eric,39,Cleveland,87205
13999,Will,16,Youngstown,120548
14000,Becky,72,Dayton,49172
14001,Ryan,37,Dayton,64382
14002,Sarah,79,Columbus,40650
14003,Ryan,69,Dayton,48572
14004,Zoey,78,Toledo,82033
14005,Brianna,47,Youngstown,78581
14006,Becky,44,Cincinnati,89904
14007,Tim,42,Akron,77802
14008,Matthew,73,Columbus,89603
14009,Jen,78,Columbus,93441
14010,Aaliyah,78,Columbus,60987
14011,Ryan,43,Akron,105607
14012,Jen,38,Toledo,51451
14013,Tim,72,Cleveland,34918
14014,Becky,46,Youngstown,54893
14015,Becky,27,Cincinnati,104343
14016,Tim,81,Cleveland,103070
14017,Zoey,64,Cleveland,101788
14018,Brianna,22,Toledo,41282
14019,Karli,40,Dayton,85370
14020,Julianna,88,Columbus,110086
14021,Lin,85,Youngstown,71824
14022,Aaliyah,67,Columbus,106858
14023,Matthew,22,Youngstown,49335
14024,TJ,73,Youngstown,107509
14025,Eric,79,Toledo,95750
14026,Karli,73,Cleveland,120835
14027,Bill,58,Toledo,99086
14028,Paige,45,Columbus,56373
14029,Paige,90,Columbus,98499
14030,Ryan,56,Toledo,91340
14031,Ishmael,29,Youngstown,47428
14032,Admira,84,Toledo,94171
14033,Karli,41,Youngstown,38730
14034,Morticia,76,Toledo,110375
14035,Lin,19,Cincinnati,99312
14036,Jen,17,Dayton,100370
14037,Eric,31,Akron,101076
14038,Morticia,41,Toledo,83682
14039,Will,19,Youngstown,65625
14040,Beetlejuice,32,Dayton,105848
14041,Hector,83,Cincinnati,107588
14042,Tim,31,Akron,114082
14043,Atticus,59,Toledo,37147
14044,Leia,82,Youngstown,51984
14045,Ishmael,65,Youngstown,47723
14046,Ishmael,46,Columbus,42662
14047,Becky,80,Cleveland,33726
14048,Tim,20,Dayton,97874
14049,Galahad,91,Akron,59529
14050,Kylo,42,Columbus,35097
14051,Jen,26,Columbus,114417
14052,Chris,29,Cincinnati,74379
14053,Julianna,80,Akron,37902
14054,Eric,84,Cincinnati,66571
14055,Bill,16,Akron,32622
14056,Hector,25,Youngstown,53143
14057,Jen,57,Cleveland,105875
14058,Desdemona,24,Cincinnati,118164
14059,Hector,46,Cleveland,78034
14060,Jen,22,Toledo,111580
14061,Will,52,Dayton,66763
14062,Steve,44,Cleveland,98258
14063,Aaliyah,29,Cincinnati,55549
14064,Jen,32,Cincinnati,68237
14065,Jen,39,Cleveland,49867
14066,Galahad,30,Columbus,64303
14067,Becky,88,Youngstown,87672
14068,Bill,54,Youngstown,110910
14069,Nathan,66,Cleveland,92139
14070,Ryan,86,Columbus,70871
14071,Hector,61,Toledo,58374
14072,Brianna,48,Cleveland,39300
14073,Kylo,36,Youngstown,96684
14074,Eric,44,Cleveland,105941
14075,Karli,16,Cleveland,32437
14076,Matthew,24,Cleveland,67768
14077,Aaliyah,58,Toledo,111508
14078,Will,28,Youngstown,37044
14079,Steve,42,Cleveland,49909
14080,TJ,30,Akron,51683
14081,Zoey,28,Cleveland,36448
14082,Nathan,45,Youngstown,39587
14083,Helena,73,Youngstown,70463
14084,Aaliyah,76,Cleveland,34121
14085,Leia,72,Columbus,100249
14086,Jen,67,Dayton,86894
14087,Julianna,79,Dayton,37517
14088,Kylo,73,Dayton,100531
14089,Karli,59,Columbus,117081
14090,Admira,57,Dayton,42719
14091,Tim,73,Cleveland,53848
14092,Galahad,85,Dayton,61085
14093,Ishmael,43,Akron,96060
14094,Bill,29,Youngstown,76390
14095,Brianna,78,Cleveland,84825
14096,William,61,Toledo,53137
14097,Ryan,22,Dayton,48852
14098,Atticus,86,Dayton,48378
14099,Matthew,75,Cleveland,30248
14100,Leia,89,Cincinnati,111212
14101,Desdemona,58,Dayton,105962
14102,Bill,18,Dayton,38542
14103,Morticia,65,Youngstown,35788
14104,Julianna,58,Toledo,41161
14105,Desdemona,23,Dayton,106131
14106,Galahad,31,Cleveland,116658
14107,Desdemona,87,Youngstown,80356
14108,William,46,Toledo,106367
14109,Karli,69,Cincinnati,68750
14110,Eric,51,Youngstown,78579
14111,Chris,58,Dayton,95670
14112,Jen,79,Dayton,84346
14113,Galahad,80,Akron,41751
14114,Beetlejuice,16,Cincinnati,113894
14115,Helena,56,Youngstown,32331
14116,Brianna,90,Youngstown,105076
14117,Aaliyah,55,Youngstown,41327
14118,Will,46,Akron,75455
14119,Paige,23,Cincinnati,46863
